,W1-W2,W1-W3,W1-W4,W1-W5,W1-W6,W1-W7,W2-W3,W2-W4,W2-W5,W2-W6,W2-W7,W3-W4,W3-W5,W3-W6,W3-W7,W4-W5,W4-W6,W4-W7,W5-W6,W5-W7,W6-W7,DAT
10,0.1780867394994694,0.8075145417872583,0.7446335649935624,0.8424940976210319,0.7896248529317558,0.5224564804658425,0.8614413225382448,0.680867306054558,0.7079587350948517,0.734739718385076,0.4624905521040653,0.957145546319709,0.902421666108539,0.830413379895953,0.9366326514456373,0.9282498293835377,0.7862942871808791,0.7741304166596386,0.8356005865949432,0.7673475559860128,0.8414354433907779,75.676091783054
11,0.4404340640859279,0.8511690539730681,0.6546864752496817,0.6109949041835182,0.9169058936778981,0.6565094139152922,0.7332138972549387,0.5942955330190072,0.5969416493355508,0.8399904349377347,0.6443726548241926,0.3149655145858883,0.7947492830332492,0.9964032294623802,0.8318623800868663,0.6598682130192335,0.8671908823293313,0.73237614566335,0.7097796260506175,0.49774349266932105,0.7362375011670164,69.90804877392411
12,0.731773125609487,0.6187791901104711,0.6213990667646104,0.8321483601118624,0.45252808891734664,0.8397330203614717,0.614181480783728,0.6971714034215397,0.7439970652662844,0.5719603877461021,0.5043733607778659,0.6760002992626386,0.6653721007154232,0.4396917637804907,0.652371063563169,0.7789745156086137,0.5049388827943677,0.6868065676165397,0.7748424178874986,0.6195495759343483,0.6503309101796442,65.12820308196906
13,0.4759413679754916,0.6152019642558781,0.6665186490408637,0.708896044689618,0.7017939568866135,0.7666573443570861,0.49692694144171157,0.5952947306328569,0.5281459855329798,0.5613527100562739,0.6055442007142646,0.5359671321941832,0.5608824978221478,0.5197767547671444,0.6244894883967685,0.418454911242375,0.4119565103161579,0.6271560049288402,0.35955305468816146,0.43103140937318485,0.606152643523796,56.27473477541142
14,0.6859339440922514,0.6632772479114114,0.921384023367667,0.7508359657794267,0.851157608576646,0.5182203671251876,0.9211729764690831,0.991694877801125,0.7493511934322592,0.8372393450188496,0.828193756591454,0.9588527397146192,0.8382512505846913,0.8933980960626962,0.8585858093545835,0.7415183379026095,1.0191432271507432,0.968001523039702,0.9176061769489501,0.7169894870239037,1.0183605277498327,84.04365943665569
15,0.5014188601382548,0.5356762425711095,0.6500445466084288,0.38216210996321454,0.368654805202451,0.35434731060319435,0.4351645591442732,0.5817597743089766,0.5421075665913611,0.4976097999276289,0.4120601182730239,0.7891378396010166,0.4820076082669815,0.6126943688355366,0.615958097820914,0.662839211545576,0.5890371355810251,0.5540534160692683,0.5453577239912333,0.4804978093174117,0.16586295218637148,51.23072312641548
16,0.8882039068404987,0.7922799317734813,0.7628982751753093,0.6379173573514967,0.8442050377724803,0.7697894273624467,0.7361266983472834,0.7159452239319328,0.9059987374173609,0.7168013371745872,0.7659489417623463,0.7824869502057163,0.7489897030922508,0.7518424359171442,0.5411208513799886,0.759824418754486,0.7091461204521633,0.5762773361126252,0.8894110850192265,0.5909827145140345,0.41207300797452084,72.84890237300657
17,0.7326103213908555,0.7132534283208527,0.9169475638845825,0.9993251470363418,0.6586557998970983,0.7616187765583514,0.8887140551033437,0.650244818153882,0.8496507436128915,0.6666263655981821,0.7331588236210882,0.9130283699390872,0.8829746082686205,0.7513167181620216,0.5289592399157317,0.8235719807940378,0.8181187971584777,0.8771209401836615,1.038818028133092,0.9942226948820019,0.6017112127968298,80.00308777814779
18,,,,,,,,,,,,,,,,,,,,,,
19,0.6567493273872809,0.5843995486521022,0.6498737788672305,0.8785706763381664,0.861306694558588,0.7023342096667446,0.7435994462400352,0.7600349561192773,0.7969146238753929,0.7747102008530616,0.7810570782365781,0.630687986840043,0.8303053692598447,0.5741129161605413,0.7557808442261427,0.7368144070097389,0.4404497457564267,0.5376528892703598,0.8198989721818496,0.8085321760884655,0.7283690206018483,71.67692794376057
20,0.8310240026789892,0.8808816138693203,0.8678756275287288,0.890910228931065,0.8265266239515865,0.7242007266797713,0.862485330020684,0.8193453420086609,1.0108440733985644,0.9286252796284012,0.823474489235506,0.8829280989792074,0.9206973547809623,0.7298221334451674,0.9125405414414086,0.7108797166134317,0.7370170422461336,0.8243463525665632,0.8226765600080034,0.7647267761420458,0.8644751497235246,83.98239554227489
21,0.9438279720179936,1.1009089092833984,1.0277776198076747,0.9472590802171819,1.0968811003309902,0.9766143231893982,0.9556160946019997,0.8799081114188029,0.9005618963305726,0.9619022372140077,0.9782928467692495,1.05061653108204,1.171566792907487,0.8712194052190952,1.046496614230276,0.6732156633203488,0.9608050230107121,0.8943493661290831,0.9814907206886851,0.8916579640614426,0.8616943612237447,96.06029825263902
22,0.1780867394994694,0.56828978873916,0.6151442998423127,0.5837268248940737,0.6753560597253665,0.6774711549479393,0.5566560863679009,0.5398558631508577,0.5006306914214326,0.5694504042186189,0.5610017332968986,0.3837208452451727,0.5054903349204174,0.6036047947176716,0.5708833152563664,0.5729034656176385,0.6492452057731526,0.5572999489709414,0.299086734604618,0.3027095198884311,0.3146315102868915,51.35831105421587
23,1.004537116446741,0.9180725334672193,1.0354170632400777,0.9203489840552593,1.1028307672051092,0.869582217410907,0.8235061825528224,0.7379534359665234,0.9245611595414797,0.9474628841406146,0.8616157066768464,0.7822895237197713,0.9063754230593812,0.9361436552855819,0.5394167146118215,0.6909693882061363,0.9548746547209229,0.9045463575835178,0.956638693071863,0.9866345194521632,0.695705008405763,88.09277137533584
24,0.6458490003262151,0.789479423820417,0.88898809351768,0.838798481772712,0.7930539726316006,0.7413487214935627,0.8709546481691262,0.7279018719246971,0.6990218522216884,0.9469223879439826,0.7133127662852887,0.6871269972343026,0.9093130998792668,0.3672682602306694,0.7267630956038045,0.8653947507789097,0.6566614442001636,0.814592289581211,0.9151314702480242,0.8979397743406989,0.7315388529771205,77.27314883419592
25,0.648409681296802,0.4641643133627935,0.45084609341009063,0.6056945406361717,0.4751895905857648,0.6229300529964596,0.49171909709220796,0.5454959554304124,0.4591851139512152,0.44887503198908263,0.4079067452989684,0.2704818258307713,0.43770447941228197,0.39147528005724497,0.38235466783301153,0.5976825953207483,0.3708888945627056,0.5493947333666813,0.29261574810906743,0.2703509020284156,0.36834653642441506,45.48434228093005
26,0.99226378672744,0.8000918688556138,1.0219531717814516,0.809535610725443,0.8821330036953877,0.7560394537133002,0.8144850462117911,1.081589189370457,0.7432175170324975,0.9811621497436741,0.6446454721551389,1.0924239497280144,0.4823472815765082,0.8656856776362711,0.7296718836212921,1.152136364669904,0.9496044275160913,0.9971734101288776,0.9040411836247977,0.6202260310093535,0.9553540155207911,87.02752616687664
27,0.8759485758373404,0.6077657831291848,0.5617091804008106,0.7203416403417617,0.5824145904949878,0.5875955793507058,0.8593239937255835,0.8089731259556427,1.018062620796942,0.8825400831485513,0.8228473042835953,0.7432684758574637,0.8133676524502043,0.777809684728607,0.7342590102925355,0.7883268956426052,0.8045950778368265,0.6217041767733573,0.9680886336536987,0.7525108294935445,0.7357420037444858,76.51045199018304
28,0.9766779779697614,0.7459244772956876,0.7906788717644021,1.0670814792450722,0.6182384569065065,0.8399994515067071,0.9370864504066975,0.7713150362661274,0.840158746205182,0.8581624314443753,0.9710263877421493,0.9047997168110502,0.945908053071419,0.8818786322713001,1.0778802861557588,0.8806679008129922,0.8939231254667694,0.7964965004028461,0.93914349422038,0.9467567798877781,0.769167563271435,87.87129437678286
29,0.9329654594443775,0.9417339728528722,0.9170379513523589,0.8471288671635192,0.8660623187876424,0.9219223376053685,0.7635030193863499,0.5942955330190072,0.964753137271982,0.6452369152742095,0.627844837721941,0.7971923303618481,0.9413731359195624,0.667854734654243,0.8582415594807475,0.9475499569102209,0.6079706079406026,0.6914137281987587,0.835365859855953,0.8424415722948576,0.6642438053063073,80.36253162287014
30,0.8088161501700853,0.885716326681972,0.7652535381182545,0.8807305232077024,0.645011231249878,0.9447514933798866,0.8487331109696156,0.7778532402896077,0.9412246659807334,0.8188014528977529,0.7695927796759361,1.0048652929609725,0.8599041207542698,0.9145613178010162,0.9832055864681651,0.8929537281775972,0.9158135679045274,0.8026098945912405,0.9083896854297324,0.9794733123580932,1.0035601052046614,87.3896244012938
31,1.0674242521959156,1.0517335653098718,0.9826250267544212,1.0285752136312991,1.0989827106800747,0.9588556964901715,0.7962650168436028,0.7994256346343799,0.36735784635307767,0.6727378102563546,0.41591222215167134,0.8952176942419128,0.9405652269100081,0.8911090973942957,0.9040885660707473,0.8811900729566354,1.0103290417757715,0.8689368700563043,0.8495111835914658,0.5363376156344362,0.713060350169194,84.42971768619815
32,0.766660991416084,1.0026356697682581,1.0008591159875369,0.7706414010184477,0.6223548966734698,0.7315393097924401,0.9547210699090137,0.9899216271920392,0.9578947812332361,0.9424685341569783,0.9678131702134015,0.8796926029509323,0.6828508173909607,0.8622103320600779,1.0269785849261948,0.9031237411583144,0.9486987418497539,0.97062346521445,0.8281142818059604,0.9728567173332934,0.8623556238282841,88.7857879803768
33,0.3661815335871125,0.49600409329264183,0.48392818795129977,0.4087717400209224,0.43628638289464616,0.6003456522971398,0.7522379502287598,0.5132322298627638,0.5958328857120154,0.4684136480317147,0.5974260076259112,0.4199456039712479,0.5296334100400706,0.5184384745102387,0.7120775780883635,0.5744310058757652,0.45247385298039045,0.6665454131237437,0.3347861669926555,0.45112778427985956,0.331981827591211,51.00048299504035
34,0.8718598003425607,0.9945518153173615,1.0012489407205047,1.2253507948133722,0.7879345332897205,1.0078784494035324,0.8312733413958037,0.8131510459312128,0.7735725236621261,0.9932293237066594,0.7859573090666675,1.039712953392024,0.9214522605343907,1.0342346834138065,0.9808396759189332,0.9245083800586218,0.8386107748534986,0.7756333219376296,1.0650378374217242,0.8071127690884471,1.0301638298414297,92.87292554338109
35,0.265079993396266,0.4184291681768624,0.4384358981917825,0.5850984830481539,0.5620999485614833,0.6638310714898683,0.40317702661470467,0.3417827608537134,0.563214008725485,0.43225624756303194,0.5865163617857683,0.6338382017864799,0.562966985700877,0.651630077996487,0.5691921485000302,0.7889352459891077,0.6463306237765611,0.7746421913668488,0.7010524835374824,0.8455274401677269,0.7974053596818662,58.24496060433613
36,0.5983836049474949,0.752251967840744,0.7767668871410053,0.8339626071050038,0.723000948854326,0.921695885520967,0.5630673476645995,0.6852499908882355,0.8687030154764308,0.45641478752843967,0.8595003067994644,0.8252372793987693,0.8488157237279427,0.4382819843455785,0.9550630931370925,1.070579803923497,0.8385412837124089,0.9832796297187373,0.9132246237360317,0.5955550346477018,0.7938409875645989,77.62579425561462
37,0.6950593549327643,0.7309717313434192,0.7925669964834223,0.9110980138307777,0.7193231203175123,0.656872313811026,0.8687196624439105,0.83276600678425,0.9802585673802908,0.82652733598007,0.7883779318564594,0.5182594110288099,0.873795387386689,0.9530295755759216,0.7787259682161918,0.8396612879896184,0.7573240345256141,0.6688908194542718,1.1862603229286366,0.995111831215754,0.7502709404782559,81.54224101887459
38,0.816936145755865,0.880504911129042,0.7256804321274448,0.7258762901827287,0.7226848013713019,0.8970888748186084,1.0205790461166118,0.7497419696315666,0.9586432479172873,0.7926319643640227,0.9315909082615498,0.7660145530874944,0.962155374918242,0.8602926987485618,0.8435798406507151,0.6141996396835917,0.9075379759268704,0.9156148015501007,0.944195475061843,0.9446294966798675,0.9280031845315595,85.27705539292796
39,0.7761767419695047,0.757964431399617,0.9359154871354963,1.0290653317895078,0.9576587058266208,0.9321110807403292,0.7042317337352193,0.8459403177272949,0.7430111602143841,0.9317053317501885,0.7691092621553257,0.9549195685184481,0.763790114108059,0.957942489784342,0.773467532236668,0.7240413630181302,0.8046198896620587,0.6989499032321037,0.6023079722399156,0.4403326247357221,0.628563588540775,79.67535538342719
40,0.707622423698419,0.7839436214533803,0.5942176116964495,0.8134296413403301,0.7664540658777673,0.7487290750330702,0.6302892343436184,0.5577101197356269,0.7905751621866641,0.43380130635584047,0.9104228176786122,0.6359499015073464,0.9753818797383965,0.7206768308974887,0.8011125297740278,0.9996882533697657,0.6352490592989191,0.8037415222238595,0.7867517822383705,0.9066260439160074,0.9512177505193796,75.96947920420638
41,0.8262801958135764,0.8025619810945436,0.8464885539992724,0.6545709253135524,0.9044822306596494,0.6630885473089729,0.9165641085642035,0.6912277294657091,0.8331641185918927,0.7622545519305508,0.6474235336154083,0.9750258546537186,0.9116235697849556,0.8866814366573617,0.6024376710101799,0.8534943839007711,0.8059735053868778,0.8602712663694858,0.9372769091895798,0.7004179242872561,0.7502858746453136,80.1504517725849
42,0.8106961216163886,0.9156098143831722,0.7500490658486874,0.8828376674705846,0.807762727262113,0.8482790351020009,1.0054785413235057,0.5580498532873159,1.008742175898986,0.46622540536280377,0.940121106509054,0.9522586457044915,0.9427731462996951,1.0947691136507283,0.9715681221450352,1.0945629040061933,0.6862344797150872,0.9035671408178756,0.9749780477934449,0.881798329441982,0.960349061331218,87.88909764271602
43,0.7837760637974532,1.0049534761724612,0.8491980401879622,0.7909044656462157,0.8984864708736153,1.0329860875287888,0.927500287386213,0.7933768812108685,0.6996812957424382,0.803337586099318,0.8144941544803549,0.8884441159509686,0.8866186592092067,0.8143293692567877,0.8728099526781853,0.7193977635407748,0.5890000194887012,0.9276855356362186,0.64981273005717,0.6187812673735722,0.8083229807458925,81.78046287172934
44,0.8500369448702353,0.47090729158318445,0.9159723314810145,0.6514936338728512,0.8261247151572764,0.5359954295572339,0.8464999559181199,0.897912932693656,0.8667779985437876,0.6079906287639969,0.8726549854679707,0.9701419966681509,0.58367433972489,0.770226939925318,0.6596045400816695,0.8895083855500037,0.9372869700171356,0.9499467774391668,0.9093383149720198,0.6127818287835002,0.958441677527741,78.96818389809012
45,0.929718413314625,0.7646565988406856,0.9866567004522835,0.8876945700214489,0.8794211375041388,0.696502826019869,0.6405441053269754,0.758227606746085,0.9955465328811005,0.7338857466678601,0.7789744555253633,0.8760864310137275,0.812349910794556,0.8137204741205131,0.9077478281377961,0.968269772530335,0.5564508995418193,0.8900780540318307,0.9567032348918101,0.8891584646760256,1.0017945461768158,84.40089671055075
46,0.8489743106963142,0.819046956416489,0.9674342729415283,0.8557913621801676,0.5653698809747778,0.7543990972306058,1.0852712435211933,0.901831200053844,0.9636710976234961,0.862120292437191,0.7100741804153303,0.9038866657102234,0.9126900109553928,0.9861149038478428,0.8153930138807172,0.7783085154726667,0.8770533279984863,0.5938289275817122,0.8647639043353443,0.7212311771156359,0.4842351427355106,82.24518801964035
47,0.6405235455295786,0.47834796731750173,0.5576791481828635,0.8991819917851078,0.9276942510657966,0.5928450013536302,0.7781819790674831,0.6273474342110178,0.5939467759406221,0.6211988512678166,0.5609481829725749,0.3841240657123227,0.9836147175879871,0.8771818115033254,0.5018279711694993,0.8542372841126562,0.7995660751731973,0.42393814720517087,0.5389221460929003,0.6605962951463311,0.6154315243391251,66.27302460350718
48,0.7913528580141407,0.8250097213591355,0.6561052783861748,0.740126841869133,0.8920884388718624,0.6671697646722197,0.4760445519644071,0.7853649286181421,0.912287609901888,0.5389756968160828,0.5280531904769281,0.8031818125173207,0.7674215870523038,0.32904846083281636,0.7412205734531272,0.7574770246166642,0.7726312410199364,0.8658318039190692,0.6881288769084895,0.7581410943524266,0.8414552017447161,72.08150741603326
49,0.8908323135071545,0.772942062193053,0.6978119367438269,0.8437297510668691,0.6616853276176109,0.7123907687851458,0.9279534601847985,0.7944391784939443,0.892747125107961,0.7607675037450993,0.8084860782272612,0.7791164636797174,0.49288345313660364,0.564103867515878,0.6903406056815988,0.8544859112405749,0.6888179916179944,0.6750585341989199,0.6971269401755955,0.8877150248439576,0.7275691102036956,75.33811146651075
50,0.6274688103028965,0.7306146194255988,1.0414253539704315,0.5144426906702712,0.8422170127553956,0.681004267434659,0.7434495897785123,0.9166025632093117,0.6189912634268357,0.8225811769511483,0.7101837944796195,0.9095921752052796,0.7151945551183219,0.8773286106233354,0.7402356240329531,0.6215465300472196,0.9901007358528915,1.060603481800772,0.9074807872498754,0.7108903357635111,0.8095313342747066,79.00707291606449
51,0.8677548040019208,0.9516815042587533,0.955122194427212,0.9487241825045929,0.9037106999177362,0.8538202915629799,1.039729062329652,0.9733188141673231,0.8840052389994567,0.8689942345945787,0.8687609386246653,1.0425072197808343,0.8558105600632359,0.9567299327649536,0.9783280499923885,0.8460803777497963,0.9002768110640876,0.871067791441274,0.9688253419864091,1.043934850193271,0.9268148002058807,92.88570333633812
52,0.8000304641977461,0.61805148344354,0.7528258706029878,0.9876098290227001,0.7605946243592657,0.9899972859905857,0.6628722070042936,0.7429886162353527,0.7963244365584425,0.7036337901792391,0.8039760654012692,0.8583496552008039,0.8218611261500176,0.5976884924244081,0.6287037938378741,0.8666519966307333,0.8132293659915355,0.7745284380073044,0.8115592955837898,0.657971246775885,0.5125292861452797,76.0094160463955
53,0.7282438647580667,0.6582131666000145,0.7189669075410745,1.1466477667553963,0.8367709550120991,1.0404338962851087,0.9672546834566311,0.8629190342426539,0.8773859543775065,0.7902250843338663,0.8095429355925438,0.48382028170941516,1.083308005720391,0.8446342799997029,0.8880485804718559,0.9436314786588028,0.37009254464220076,0.8552817984898072,1.0570688640745545,0.9010360343218078,0.8316676336744819,84.26282738437135
54,0.980705430901385,0.932271043762573,0.8846484613839781,0.9680869127090079,0.8765105781322791,1.0543599801117167,0.4696803927327974,0.9139461974465768,0.5760727277286988,0.4553478448999494,0.7995026255284841,0.8418611535956146,0.6549167161229386,0.5294250056182696,0.921343303208809,0.9318301621110098,0.8854215774824984,0.8900097505895327,0.5542981488379063,0.988444126437002,0.9082631755928379,81.03307292825649
55,0.5635146333821937,0.5878306937679867,0.639652854245855,0.7021398680939356,0.7102133847188892,0.6051208326407216,0.2521599900515302,0.6672471663141821,0.712991884180481,0.7859883537769052,0.7154581516315068,0.7186909742289642,0.7855952897572045,0.8718412844977221,0.7403616691199801,0.7955083445736452,0.8229462387369649,0.8644890537925687,0.8818081440531874,0.40206982189961393,0.8114056064329034,69.7001630471283
56,0.3222894849419723,0.7042860353986686,0.6390338594108662,0.564103867515878,0.6269093744488854,0.5388918272283041,0.7891337140688655,0.670026647903218,0.5761975826832993,0.6505795710991139,0.529992851383929,0.730946758557613,0.8554856074290055,0.9140949866028556,0.9143555624606939,0.7783174844202114,0.7432002570555817,0.8072057306165651,0.7340757382085231,0.5671792094320337,0.34184106857979746,66.65784390212323
57,0.6354868070433559,0.6627295036234804,0.6190353936496547,0.7940306695988745,0.6710916354143235,0.6422348541284763,0.6041639470184463,0.7905872224550567,0.8925163344833928,0.6839876311695466,0.6569264740760558,0.7746269192660363,0.6019172889915307,0.2932473323365137,0.6689902920677488,0.6910663596895834,0.6598303652295122,0.652679471722585,0.61787384632169,0.6402787436772335,0.7072222715107119,66.47868268320862
58,0.657743808999139,0.46513935544225093,0.5159497267293573,0.4221982584042132,0.5119714621919804,0.7067231280340796,0.6410827168546306,0.6457729571113017,0.5349220710180014,0.49030826198528166,0.5832860283549568,0.48832515839135415,0.2824949916584437,0.6579545269745156,0.6520040790016106,0.3896576326881035,0.4842738264292513,0.4793820461077386,0.5089488116484373,0.4884717765382074,0.5875150298942512,53.305360259319556
59,0.9371291173239163,0.8421695250781346,0.9132646026668824,0.7810462126018879,0.7285437677259672,0.8206057275454554,1.0277748388410692,0.8998281500333986,0.803593445319225,0.8875622776820755,0.9714184302325097,0.9576190467831709,0.7747986253941181,0.8690778086098612,0.9142355829999705,0.6244693510332489,0.8399450146788779,0.6612990864137335,0.8436500278111421,0.696505014368888,0.8849886705930133,84.1882110654121
60,0.9336693765941636,0.8570633084887961,0.6418267554462638,0.8305884819924744,0.6037050325749717,0.6507036852627306,0.8303202857994993,0.813422349943902,0.7960097417029619,0.5079865761215434,0.8680386449716535,0.7156484951178146,0.500438259835561,0.6767130672379912,0.4859327858752218,0.7356779561897815,0.4622396132109454,0.7106018755218954,0.7226841212159903,0.600445468712081,0.6613603173025312,69.54798190056559
61,0.8060559355741788,1.1024768943674157,1.0803258356813323,1.0252598028869948,0.831486947125021,0.6632022599954164,1.094788239196953,0.9736805530781694,1.0186052043793377,0.8905143934023191,0.5317029505660691,0.8191349390395133,1.0852178875513125,0.9337027613789163,1.1017959866164295,1.0248708432120142,1.0338993444824802,1.1550772437823256,0.9382024451966705,0.8836898438118218,0.8349479845829205,94.42208712336958
62,0.8487143195978387,0.8875671556458853,0.8953778756205578,0.8446599484002433,1.1080842649059595,0.9471393654225305,0.9485914586607949,0.7883467192375632,0.9578883148616655,1.0962674478496608,0.5831914981589619,0.691293689845797,0.7317966870853994,1.042193614999396,0.9649359329881263,1.0824673226738941,0.9044841370216843,0.7110074391204121,1.0968964283167224,1.016532747108524,1.1482765784245488,91.88434736164842
63,0.7355489408626963,0.7533372175787774,0.6421262015037029,0.5198137458320735,0.6430504697766559,0.42675540861491523,0.9017384452990497,0.8268973706861801,0.7477709614106524,0.8586872886302738,0.9261663651545893,0.7178375687473424,0.9201959520963202,0.7143799276032505,0.7946098002018454,0.5555612672708616,0.8577123451205891,0.5335856061735474,0.6880220096124234,0.6046938228283177,0.6601516843462112,71.56496380642989
64,0.6563919501458435,0.8862033655099937,0.9973900250841923,0.817243851854389,0.9544590817595192,0.8409743299427062,0.8020824987275439,0.845978185766949,0.7694406492979382,0.8383274752547787,0.9584706358180526,0.7953842656191429,0.7526445520504345,0.8395347397862043,0.8571767694370848,0.6703075732889394,0.41703366141681464,0.8573818517389821,0.8337643733301903,0.5854143579497901,0.9172137040838522,80.44198998982543
65,0.9700038338364367,1.0738792451099888,1.0350186701308666,1.1183615435041685,1.0425739742717033,1.0215341001930944,0.7725935056959341,0.9259799967892961,1.0860080058906212,0.909556666789151,1.039969569530481,1.0529476341699897,0.7117453408501575,1.0682664387795546,1.026980284443118,0.9558018390114814,0.9793895252248148,0.9855238450916823,0.9684144687192149,0.8760549349195815,0.9162509023074074,97.79454440599399
66,0.31598286213710436,0.40434551143153163,0.5168966974630023,0.5241201067100383,0.6517947081247495,0.4836514274843936,0.32056320354415657,0.49565032107698304,0.46305114692038063,0.5500314262943805,0.5549177652445477,0.299086734604618,0.5738552998064679,0.5459278566338739,0.5165572521840205,0.6552683165052613,0.5136267797621666,0.5570059279938107,0.3661815335871125,0.5920336773155352,0.7838697414125742,50.878182363031954
67,0.7306576154104414,0.9653609498689117,0.7788912528527139,0.7136203514383395,0.8508012853419724,1.0871723598606295,0.7626092019261376,0.8734266236880384,0.5783316171265125,0.7089572456877424,1.0152801949973413,0.8775739769482325,0.683191782302792,0.8584107466131242,0.9274961467527056,0.7699719914324337,0.6942256184510865,1.094827830196,0.6374150916928003,0.8657550394276312,1.005369166625587,83.23498137448178
68,0.4195425151539208,0.7300046448916022,0.6402120794854406,0.7627634378976478,0.5197767547671444,0.6389595978139173,0.8657570973175321,0.6232068844851208,0.7022428777164798,0.49167772259981224,0.6594019043335282,0.9679425125709732,0.9320824463007253,0.9028137493818001,0.9015690710272295,0.6764304885498316,0.44075611904488987,0.44097752329346473,0.6813380675580814,0.6006996101397806,0.6039624359705733,67.6291311442833
69,0.48804423432511257,0.6124822902749981,0.8497207393643438,0.617602547292661,0.8605213782607095,0.5934498548017821,0.8111067425525869,0.8325271233382638,0.8158442395726493,1.0180045121852157,0.6767575619657067,0.8689205854749228,0.7811984375129104,0.9665385692348492,0.7803586826220336,0.7124530206000208,0.7047888875419537,0.6790908821259352,0.8747846547673318,0.7769702941734931,0.6742585716013483,76.16868480756584
